776,168,1,2020-11-13--2020-11-20,That’s It,5151014,"Future, Lil Uzi Vert",10491105,5n6gBhdEjCuj3obgCoTEFD,2020-11-13,64
777,157,4,2020-10-30--2020-11-06,Promiscuous,5083648,"Nelly Furtado, Timbaland",2688557,2gam98EZKrF9XuOkU13ApN,2006-01-01,82
778,22,18,2020-07-17--2020-07-24,GREECE (feat. Drake),5043665,DJ Khaled,6281829,35RJhm1pEovTBwnNR0zWad,2020-07-16,77
779,25,3,2020-10-30--2020-11-06,just like magic,4980571,Ariana Grande,67208170,7Dx9Z6Aon1qPS2N0rHSWTe,2020-10-30,69
780,53,15,2020-09-11--2020-09-18,Still Don't Know My Name,4926802,Labrinth,1685215,6N22FZs2ZhPBYi3b9XPajV,2019-10-04,80
781,32,25,2020-06-12--2020-06-19,Hasta Que Dios Diga,4899099,"Anuel AA, Bad Bunny",18306226,06s3QtMJVXw1AJX3UfvZG1,2020-05-29,76
782,102,46,2020-04-03--2020-04-10,Get You The Moon (feat. Snøw),4872409,Kina,661863,4ZLzoOkj0MPWrTLvooIuaa,2018-10-08,82
783,162,4,2020-10-30--2020-11-06,Moonwalking in Calabasas (feat. Blueface) - Remix,4863053,DDG,486194,7o4gBbTM6UBLkOYPw9xMCz,2020-12-02,74
784,29,4,2020-10-23--2020-10-30,Forever After All,4746415,Luke Combs,5371000,6IBcOGPsniK3Pso1wHIhew,2020-10-23,80
785,76,14,2020-09-04--2020-09-11,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",4739241,"Super Yei, Jone Quest", , , , 
786,156,15,2020-02-07--2020-02-14,SLOW DANCING IN THE DARK,4732343,Joji,4759367,0rKtyWc8bvkriBthvHKY8d,2018-10-26,82
787,92,10,2020-09-18--2020-09-25,Don Don,4731423,"Daddy Yankee, Anuel AA, Kendo Kaponi",23936368,3kml9ZdpT7UYk1ugkjqOzt,2020-09-11,69
788,5,12,2020-07-31--2020-08-07,my future,4721082,Billie Eilish,47061119,3YUMWmx8EJq0DurfuIwoGh,2021-07-30,80
789,163,4,2020-10-23--2020-10-30,Nada,4713873,"Cali Y El Dandee, Danna Paola",3152313,4K8cyoCDovlc4FvtUr2Hfx,2020-08-14,76
790,38,2,2020-10-30--2020-11-06,safety net (feat. Ty Dolla $ign),5798744,Ariana Grande,67208170,14gkWVFMwdxBMyqBw1wmIg,2020-10-30,70
791,31,2,2020-10-30--2020-11-06,shut up,5282490,Ariana Grande,67208170,3ko9jEHNt4O5fjKN65ULJp,2020-10-30,63
792,42,2,2020-10-30--2020-11-06,nasty,5249342,Ariana Grande,67208170,0sci7ppTZFm4mjcH3nu8yO,2020-10-30,69
793,168,1,2020-11-06--2020-11-13,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),5226940,The Kid LAROI,2238190,13EW51DKru044OJDJ9Bm8o,2020-11-06,76
794,49,12,2020-08-28--2020-09-04,Ayer Me Llamó Mi Ex (feat. Lenny Santos),5220504,KHEA,3198705,6C6mUonH6MNdSg5pw7kOc9,2020-08-20,71
795,119,11,2020-09-11--2020-09-18,Madrid (feat. Myke Towers),5064484,Maluma,26784251,19OXtYzrJyCrQvTbfukt4H,2020-08-21,73
796,85,12,2020-09-11--2020-09-18,Caramelo - Remix,5033798,"Ozuna, KAROL G, Myke Towers",29238936,2uu2aGqA2UblCg581Q7l1g,2020-08-17,72
797,25,6,2020-10-02--2020-10-09,Mr. Right Now (feat. Drake),4951481,"21 Savage, Metro Boomin",9949044,4Q34FP1AT7GEl9oLgNtiWj,2020-10-02,75
798,41,19,2020-07-03--2020-07-10,Got It On Me,4924030,Pop Smoke,6852509,25zlnOAzbVoOzIeXSvQFf1,2020-07-03,78
799,49,2,2020-10-30--2020-11-06,my hair,4896521,Ariana Grande,67208170,6u7gmPOz7pzzaeR9xSBpsR,2020-10-30,66
800,59,2,2020-10-30--2020-11-06,obvious,4865084,Ariana Grande,67208170,0q85C1JiECyYIQthz1posA,2020-10-30,65
801,30,45,2019-12-27--2020-01-03,Beautiful People (feat. Khalid),4813796,Ed Sheeran,83337783,4evmHXcjt3bTUHD1cvny97,2019-06-28,79
802,29,32,2020-04-17--2020-04-24,Favorito,4787127,Camilo,10580764,0Snbzbd74RLfL0i4nn1vU5,2020-03-26,73
803,42,30,2020-05-22--2020-05-29,After Party,4784580,Don Toliver,1606884,527k23H0A4Q0UJN3vGs0Da,2020-03-13,80
804,14,37,2020-03-20--2020-03-27,Rojo,4773792,J Balvin,1251372,3zR9JVqHsILrkNyCOqA6jM,2021-08-09,0
805,51,1,2020-10-30--2020-11-06,six thirty,10941573,Ariana Grande,67208170,2IKJtXeR5UsaUjZB46fTOK,2020-10-30,63
806,65,1,2020-10-30--2020-11-06,love language,9399230,Ariana Grande,67208170,6NYtLvyThMT0oALFdJFdzq,2020-10-30,62
807,66,1,2020-10-30--2020-11-06,west side,9397167,Ariana Grande,67208170,1whfVLMKWqAX3uk97VXsNN,2020-10-30,62
808,146,1,2020-10-30--2020-11-06,Thriller,5605234,Michael Jackson,19345579,7azo4rpSUh8nXgtonC6Pkq,2017-09-27,68
809,105,26,2020-01-03--2020-01-10,Dancing With A Stranger (with Normani),5229835,Sam Smith,17097317,6Qs4SXO9dwPj5GKvVOv8Ki,2019-01-11,78
810,91,2,2020-10-23--2020-10-30,Angeklagt,5226264,Bonez MC,1683006,5eu4Lxm5TlI0tKSTTDWJAT,2020-10-29,60
811,176,1,2020-10-30--2020-11-06,Kids Again,5103194,Sam Smith,17097317,1ABS9lKaZ1uXkXCqr9zFO7,2020-10-30,62
812,179,1,2020-10-30--2020-11-06,Highway to Hell,5096618,AC/DC,20110171,2zYzyRzz6pRmhPzyfMEC8s,1979-07-27,83
813,38,7,2020-09-18--2020-09-25,Me Gusta (with Cardi B & Myke Towers),4914412,Anitta,10741972,7e1VoRlNumuEkXlITMHKLE,2020-09-18,72
814,133,8,2020-10-16--2020-10-23,24 (feat. Lil Baby),4904772,Money Man,345027,0xUvi7wldroBzaZCengPa5,2020-08-21,74
815,23,27,2020-07-31--2020-08-07,Relación,4825749,Sech,8766508,35UUpTmrcFXNIVIN26ujXl,2020-09-04,80
816,14,6,2020-09-25--2020-10-02,FRANCHISE (feat. Young Thug & M.I.A.),4821213,Travis Scott,17732077,4jVBIpuOiMj1crqd8LoCrJ,2020-09-25,74
817,11,4,2020-10-02--2020-10-09,Bet You Wanna (feat. Cardi B),6846771,BLACKPINK,23848461,7iAgNZdotu40NwtoIWJHFe,2020-10-02,67
818,82,8,2020-09-18--2020-09-25,Wolves (feat. Post Malone),5547002,Big Sean,8673345,33gwZOGJWEZ7dRWPqPxBEZ,2020-09-04,79
819,88,27,2019-12-27--2020-01-03,"thank u, next",5079328,Ariana Grande,67208170,3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,82
820,19,28,2020-07-17--2020-07-24,MAMACITA,5016343,"Black Eyed Peas, Ozuna, J. Rey Soul",5966748,14wf185UxfNbSy8dwt4r4q,2020-04-10,74
821,137,2,2020-10-16--2020-10-23,Fake,5010179,"Lauv, Conan Gray",4442273,4Gt2kh3QbAGU6yquOWn4aW,2020-10-13,73
822,56,7,2020-09-11--2020-09-18,OK Not To Be OK,4980744,"Marshmello, Demi Lovato",1251372,6PiO7fUEPKnJfaCQbPrIyg,2021-08-13,0
823,1,27,2020-04-24--2020-05-01,THE SCOTTS,4941592,"THE SCOTTS, Travis Scott, Kid Cudi",179193,39Yp9wwQiSRIDOvrVg7mbk,2020-04-24,79
824,37,14,2020-07-31--2020-08-07,Mamichula - con Nicki Nicole,4817969,"Trueno, Bizarrap, Taiu, TATOOL",2172969,0TUW9faHNaBmi89wsYGp9y,2020-07-23,75
825,172,14,2020-08-14--2020-08-21,Let Her Go,4765198,Passenger,2819406,0JmiBCpWc1IAc0et7Xm7FL,2013-02-17,75
826,26,27,2020-05-22--2020-05-29,Play Date,4745568,Melanie Martinez,10925614,4DpNNXFMMxQEKl7r0ykkWA,2015-08-14,80
827,32,23,2020-05-29--2020-06-05,Lose Somebody,4709053,"Kygo, OneRepublic",7593792,1sgDyuLooyvEML4oHspNza,2020-05-29,75
828,197,1,2020-10-23--2020-10-30,Someone Like You,4703672,Adele,28335338,1zwMYTA5nlNjZxYrvBB2pV,2011-01-24,77
829,73,34,2020-01-03--2020-01-10,It's You,4674658,Ali Gatie,1758300,5DqdesEfbRyOlSS3Tf6c29,2019-11-08,81
830,68,18,2020-07-17--2020-07-24,Stunnin' (feat. Harm Franklin),5183246,Curtis Waters,68875,2JSmxLqt8h7ZpJJkfuLJvK,2020-10-09,68
831,35,3,2020-10-02--2020-10-09,Love To Hate Me,5125708,BLACKPINK,23848461,7iKDsPfLT0d5mu2htfMKBZ,2020-10-02,69
832,165,1,2020-10-16--2020-10-23,Hate The Way (feat. blackbear),5116071,G-Eazy,4894656,3QGppKBPd9gHOgHJzRbVIw,2020-10-16,68
833,89,9,2020-09-11--2020-09-18,Bande organisée,5112572,"13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari",249910,205HNJ73cgpC0LAOnuQiWT,2020-08-15,72
834,32,3,2020-10-02--2020-10-09,Crazy Over You,5056387,BLACKPINK,23848461,7qq0EOPW4RRlqdvMBmdd73,2020-10-02,68
835,109,2,2020-10-09--2020-10-16,"Baby, I'm Jealous (feat. Doja Cat)",4870203,Bebe Rexha,6569150,2fTdRdN73RgIgcUZN33dvt,2020-10-09,69
836,15,21,2020-05-29--2020-06-05,TKN (feat. Travis Scott),4752289,ROSALÍA,4769627,4w47S36wQGBhGg073q3nt7,2020-05-28,75
837,135,15,2020-08-28--2020-09-04,El Mismo Aire - con Pablo Alborán,4705484,Camilo,10580764,5EbtodsuLbxrFDH6j5avVS,2020-06-10,75
838,18,34,2020-04-03--2020-04-10,Yo Perreo Sola,4680447,Bad Bunny,36177712,0SqqAgdovOE24BzxIClpjw,2020-02-29,78
839,192,1,2020-10-16--2020-10-23,Let Me Love You Like A Woman,4665053,Lana Del Rey,13697048,1gxdWpeOUBpvB908fiZs4D,2021-03-19,67
840,69,22,2020-05-22--2020-05-29,DOLLAZ ON MY HEAD (feat. Young Thug),4652712,Gunna,3337982,3nS9a01VvXHQriLqJYwRqG,2020-05-22,76
841,54,29,2020-06-05--2020-06-12,Elegí (feat. Dímelo Flow),4607003,"Rauw Alejandro, Dalex, Lenny Tavárez",6096559,50ZC4PM7hywH27RcCfViau,2020-03-26,75
842,77,34,2020-01-03--2020-01-10,July,4598766,Noah Cyrus,891555,6J2LdBN97cDWn0MLxYh9HB,2020-05-15,81
843,93,38,2020-02-07--2020-02-14,Bruises,4560503,Lewis Capaldi,8388838,4Of7rzpRpV1mWRbhp5rAqG,2019-05-17,80
844,46,2,2020-10-02--2020-10-09,You Never Know,5304382,BLACKPINK,23848461,3b7trEcKoglybN5MxGuSaw,2021-08-03,54
845,12,32,2020-04-17--2020-04-24,Supalonely,5089970,"BENEE, Gus Dapperton",638337,4nK5YrxbMGZstTLbvj6Gxw,2019-11-15,77
846,53,2,2020-10-02--2020-10-09,Glock In My Lap,4947593,"21 Savage, Metro Boomin",9949044,6pcywuOeGGWeOQzdUyti6k,2020-10-02,69
847,49,4,2020-09-25--2020-10-02,Better,4933462,ZAYN,16655692,1dLXLETYiZohIZWnse4ypG,2020-09-25,68
848,59,3,2020-09-25--2020-10-02,forget me too (feat. Halsey),4751756,Machine Gun Kelly,3868320,1VSuFS7PahCN3SWbOcQ98m,2020-09-25,78
849,110,12,2020-09-04--2020-09-11,Oh Juliana,4751064,Niack,352402,4xWzZmX4K1yyrdtRfbUvjt,2020-06-30,66
850,81,16,2020-07-17--2020-07-24,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",4727923,"Feid, J Balvin, Justin Quiles",613348,7lUdbnz7wsv3C9zzf4WHl9,2020-06-26,70
851,108,17,2020-01-03--2020-01-10,No Guidance (feat. Drake),4641393,Chris Brown,14073083,6XHVuErjQ4XNm6nDPVCxVX,2019-06-28,80
852,65,1,2020-10-02--2020-10-09,Rich Nigga Shit (feat. Young Thug),9129562,"21 Savage, Metro Boomin",9949044,3ruoIF2UnoXdzK8mR61ebq,2020-10-02,73
853,68,1,2020-10-02--2020-10-09,Many Men,8675173,"21 Savage, Metro Boomin",9949044,3CDVMejYHnB1SkEEx0T1N4,2020-10-02,65
854,77,1,2020-10-02--2020-10-09,Slidin,8243488,"21 Savage, Metro Boomin",9949044,7fxSLnklnayJNBIKntXedZ,2020-10-02,64
855,84,1,2020-10-02--2020-10-09,Outta Time (feat. Drake),7762934,Bryson Tiller,5019909,4SCnCPOUOUXUmCX2uHb3r7,2020-10-02,68
856,131,1,2020-10-02--2020-10-09,My Dawg,6029118,"21 Savage, Metro Boomin",9949044,42Tohunwlh34o0mgxYx5iq,2020-10-02,60
857,138,1,2020-10-02--2020-10-09,Snitches & Rats (feat. Young Nudy),5846760,"21 Savage, Metro Boomin",9949044,3WaDoMDQRqDdgtCDLxanpN,2020-10-02,57
858,139,1,2020-10-02--2020-10-09,Brand New Draco,5841110,"21 Savage, Metro Boomin",9949044,4V9ynsDPwHtdItksqjuRu0,2020-10-02,63
859,153,1,2020-10-02--2020-10-09,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],5550390,Internet Money,412466,5sBplhIrmzA4kQGyIOpmDf,2020-09-30,69
860,77,2,2020-09-25--2020-10-02,Your Man,5233336,Joji,4759367,6Vgtvd7I5yopJdBuxqjBd2,2020-09-24,68
861,179,1,2020-10-02--2020-10-09,No Opp Left Behind,5154955,"21 Savage, Metro Boomin",9949044,50I7FNN2rl2rWiNwGxS146,2020-10-02,61
862,106,5,2020-09-04--2020-09-11,Lets Link,5109038,WhoHeem,25417,6fMzgFFGzWCwiHMzDzNpp5,2020-08-20,61
863,190,1,2020-10-02--2020-10-09,RIP Luv,4915080,"21 Savage, Metro Boomin",9949044,1wGnp7ejkCuXRsehXx0PNP,2020-10-02,62
864,197,1,2020-10-02--2020-10-09,Steppin On Niggas,4853661,"21 Savage, Metro Boomin",9949044,7FtZFla3ZH6PqsAJ9MvVCM,2020-10-02,57
865,58,4,2020-04-17--2020-04-24,Gimme Love,7471309,Joji,4759367,2hfoyc7ve6xM4ZEiNIiU1B,2020-04-16,69
866,97,1,2020-09-25--2020-10-02,Ew,6936305,Joji,4759367,7xcUWyLh6fIMsYjoVI7NnZ,2020-09-25,67
867,99,2,2020-09-25--2020-10-02,Daylight,6819838,"Joji, Diplo",4759367,6Ed1q0X8oSKSm4IIhiQbYg,2020-08-06,72
868,116,1,2020-09-25--2020-10-02,Epidemic,6292620,Polo G,4849204,170DNUSnQRp1tGpppF26pA,2020-09-25,71
869,123,1,2020-09-25--2020-10-02,bloody valentine,6032935,Machine Gun Kelly,3868320,6mADjHs6FXdroPzEGW6KVJ,2020-09-25,77
870,126,1,2020-09-25--2020-10-02,MODUS,6013371,Joji,4759367,5SjtAe7xzUgHDtNTmt8zS7,2020-09-25,66
871,145,1,2020-09-25--2020-10-02,Tick Tock,5547939,Joji,4759367,5E7p95xh9Ul4vZp4LEoJwi,2020-09-25,65
872,151,1,2020-09-25--2020-10-02,Sanctuary,5482390,Joji,4759367,3xaugmCyXrVkrDTXbFkMW3,2019-06-14,69
873,112,5,2020-09-11--2020-09-18,feel something,5463424,Bea Miller,2396662,7JDWhC422Gtk1Bq0mL3OTC,2019-06-21,75
874,86,8,2020-08-21--2020-08-28,Tap In,5220309,Saweetie,1255573,4Hpib09wXgD84w4uwTPnYD,2020-06-17,73
875,171,1,2020-09-25--2020-10-02,Pretty Boy (feat. Lil Yachty),5141212,Joji,4759367,0f1G5SHFoFC9lO03gHCGVS,2020-09-25,66
876,177,1,2020-09-25--2020-10-02,Afterthought,4977405,"Joji, BENEE",4759367,6zvqq50PL7io0rprbkrYc9,2020-09-25,67
877,164,4,2020-09-18--2020-09-25,+Linda,4964708,Dalex, , , , 
878,24,5,2020-08-28--2020-09-04,Over Now (with The Weeknd),4867620,Calvin Harris,21946934,58AGoOGbwsQMhBbH0eFLRR,2020-08-28,72
879,14,12,2020-07-10--2020-07-17,Hate The Other Side (with Marshmello & The Kid Laroi),4851997,"Juice WRLD, Polo G",19102888,0ada5XsQGLPUVbmTCkAP49,2020-07-10,78
880,188,1,2020-09-25--2020-10-02,drunk face,4834258,Machine Gun Kelly,3868320,3k0YJnqMKRZb8swo86vCkq,2020-09-25,72
881,76,17,2020-06-26--2020-07-03,Tak Tiki Tak,4761286,Harry Nach,134339,7gwwt1IaAWwmB7af0AcuBM,2020-07-10,71
882,26,35,2020-06-12--2020-06-19,WHATS POPPIN,4745752,Jack Harlow,3828418,2MbdDtCv5LUVjYy9RuGTgC,2020-06-24,80
883,143,7,2020-08-28--2020-09-04,Money Trees,4632724,"Kendrick Lamar, Jay Rock",17931101,2HbKqm4o0w5wEeEFXm2sD4,2012,75
884,65,5,2020-08-28--2020-09-04,Blastoff (feat. Juice Wrld & Trippie Redd),4628159,"Internet Money, Diplo",412466,2rFsFjq0D9JAmc0APpCO6P,2020-08-29,70
885,148,1,2020-09-18--2020-09-25,September,5329256,"Earth, Wind & Fire",3008916,2grjqo0Frpf2okIBiifQKs,1978-11-23,80
886,64,17,2020-08-07--2020-08-14,Secrets,5178107,"Regard, RAYE",152237,66W1rVTnEv86dIkFhoiElg,2020-04-24,78
887,150,13,2020-09-11--2020-09-18,21,5151406,Polo G,4849204,3JKgcAa7r07ocVWcV8bS0H,2020-05-15,80
888,158,1,2020-09-18--2020-09-25,BXL ZOO,5101640,"Damso, Hamza",3071170,1VBt9dPtYfLnVeKaa6CQPr,2021-04-28,62
889,159,1,2020-09-18--2020-09-25,DEUX TOILES DE MER,5094137,Damso,3071170,6vw0mOQ5vm3C5RPm7Rvl2w,2021-04-28,62
890,4,9,2020-07-24--2020-07-31,exile (feat. Bon Iver),4924533,Taylor Swift,42227614,4pvb0WLRcMtbPGmtejJJ6y,2020-07-24,77
891,10,22,2020-04-24--2020-05-01,Righteous,4819362,Juice WRLD,19102888,5dOxHHMOFAbG3VH23t0xNm,2020-07-10,78
892,9,11,2020-07-10--2020-07-17,Conversations,4805366,Juice WRLD,19102888,4K06PO78fW4mnBVenxGNob,2020-07-10,75
893,181,1,2020-09-18--2020-09-25,Dolly (with Lil Uzi Vert),4800543,Lil Tecca,4022792,77Xwqkw7VrV8E5FCq9JhO8,2020-09-18,63
894,23,21,2020-05-01--2020-05-08,Chicago Freestyle (feat. Giveon),4799038,Drake,56327031,4wVOKKEHUJxHCFFNUWDn0B,2020-05-01,80
895,4,20,2020-05-08--2020-05-15,GOOBA,4690955,6ix9ine,6514102,4NhDYoQTYCdWHTvlbGVgwo,2020-05-08,70
896,12,34,2020-03-27--2020-04-03,Physical,4599807,Dua Lipa,27167675,3AzjcOeAmA57TIOr9zF1ZW,2020-03-27,77
897,194,1,2020-09-18--2020-09-25,Hot Stuff,4569978,"Kygo, Donna Summer",7593792,00ETaeHUQ6lops3oWU1Wrt,2020-09-18,71
898,197,1,2020-09-18--2020-09-25,Who's Laughing Now,4526982,Ava Max,3916979,1Pmp486RrLRkaEkE3HFHXP,2020-09-18,73
899,91,33,2019-12-27--2020-01-03,Sweet but Psycho,4502853,Ava Max,3916979,7DnAm9FOTWE3cUvso43HhI,2020-09-18,81
900,83,2,2020-09-04--2020-09-11,Del Mar,5698099,"Ozuna, Doja Cat, Sia",29238936,5cpJFiNwYyWwFLH0V6B3N8,2020-09-04,79
901,72,2,2020-09-04--2020-09-11,Hit Different,5049863,"SZA, The Neptunes, Pharrell Williams, Ty Dolla $ign",5888533,7Bar1kLTmsRmH6FCKKMEyU,2020-09-04,74
902,65,8,2020-07-31--2020-08-07,Nobody's Love,4957966,Maroon 5,32279979,2ST72jD2KVe7f3fbcGyX1b,2021-06-11,73
903,167,1,2020-09-11--2020-09-18,Máquina do Tempo,4938139,Matuê,3263283,5oI9blwsXC8AkTWw6wASY8,2020-09-10,70
904,112,2,2020-09-04--2020-09-11,Fuckst mich nur ab,4898520,Bonez MC,1683006,0y8mJFmm4ogCHnfe0oTuT6,2020-09-10,63
905,122,29,2020-04-24--2020-05-01,Jangueo,4877753,"Alex Rose, Rafa Pabön",2168452,1bRpSCFv6P2OUhciByeRYR,2019-11-08,74
906,68,13,2020-06-26--2020-07-03,We Paid (feat. 42 Dugg),4776686,Lil Baby,7816213,6gxKUmycQX7uyMwJcweFjp,2020-05-01,76
907,183,1,2020-09-11--2020-09-18,Ihr Hobby,4723116,"Bonez MC, Maxwell",1683006,4aZfvvgfoSfmSZpfwQYzC0,2020-09-10,59
908,150,5,2020-08-28--2020-09-04,When I Look At You,4652583,Miley Cyrus,15778531,7ywzEdEuVG1lsjsRCGJfLy,2009-01-01,63
909,21,29,2020-04-17--2020-04-24,Boss Bitch,4620838,Doja Cat,8671649,78qd8dvwea0Gosb6Fe6j3k,2020-01-23,81
910,142,4,2020-08-21--2020-08-28,Ain't It Different (feat. AJ Tracey & Stormzy),4602336,Headie One,328877,6NJfIydBMYrXvlaXsFxmc8,2020-08-20,69
911,75,14,2020-08-07--2020-08-14,Some Say - Felix Jaehn Remix,4598325,Nea,38111,7C1trmcQQ5n5RNy4l6ziCv,2020-01-10,77
912,13,21,2020-05-01--2020-05-08,Savage Remix (feat. Beyoncé),4568308,"Beyoncé, Megan Thee Stallion",28335112,5v4GgrXPMghOnBBLmveLac,2020-04-29,73
913,115,1,2020-09-04--2020-09-11,Lithuania (feat. Travis Scott),5949270,Big Sean,8673345,4VLTxHOyFX5FRtkpsFm5Pc,2020-09-04,62
914,157,1,2020-09-04--2020-09-11,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",5117128,Saweetie,1255573,5woaU1FNkqCwg6WzWiQPW5,2020-08-28,64
915,91,3,2020-08-21--2020-08-28,Not Shy,4982232,ITZY,2384076,4ecVWqbtW6phQGpZMAyqIU,2020-08-17,73
916,71,3,2020-08-21--2020-08-28,"The Plan - From the Motion Picture ""TENET""",4876238,Travis Scott,17732077,551xyaSJsg8hILXFq9JdST,2020-08-22,67
917,152,3,2020-08-28--2020-09-04,ADMV,4737291,Maluma,26784251,3eJMSq78dDaFb7VvhNFnq6,2020-04-23,72
918,122,9,2020-08-07--2020-08-14,Alane,4668193,"Robin Schulz, Wes",2786366,2u6Jm2klS4yvAlbSHlxUwI,2020-06-19,67
919,82,2,2020-08-28--2020-09-04,THE BADDEST,4642057,"K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends",1245965,2V4Fx72svQRxrFvNT1eq5f,2020-08-27,70
920,112,10,2020-07-03--2020-07-10,Desce Pro Play (PA PA PA),4615520,"Mc Zaac, Anitta, Tyga",1555628,4zGtfOglDBfVUypabBwIjQ,2020-06-26,68
921,103,12,2020-07-17--2020-07-24,Mariposa,4593366,Peach Tree Rascals,177972,4ja2gzrNh9VNigzoXfmbwD,2019-08-28,76
922,5,7,2020-07-24--2020-07-31,the 1,4587573,Taylor Swift,42227614,0Jlcvv8IykzHaSmj49uNW8,2020-07-24,75
923,11,37,2019-12-27--2020-01-03,RITMO (Bad Boys For Life),4585895,"Black Eyed Peas, J Balvin",5966748,6cy3ki60hLwimwIje7tALf,2019-10-12,78
924,134,6,2020-07-24--2020-07-31,Unterwegs,4572706,"KitschKrieg, Jamule, SFR",166517,7mrWTjhYctgEQb0lJKrVWy,2020-08-07,68
925,86,8,2020-07-17--2020-07-24,What's Love Got to Do with It,4538382,"Kygo, Tina Turner",7593792,3Be7CLdHZpyzsVijme39cW,2020-07-17,74
926,148,1,2020-08-28--2020-09-04,Cry About It Later,5306994,Katy Perry,18936929,43WYPxyEfIxlIjNlxQGYzc,2021-04-23,67
927,71,12,2020-07-03--2020-07-10,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,4624448,Conkarah,67074,0dZpw3h6KZhcHec61qwevZ,2020-05-15,70
928,185,1,2020-08-28--2020-09-04,Gifted (feat. Roddy Ricch),4609169,Cordae,1492551,0mb3uDw5vfFUcZfJYFOMRu,2020-08-27,65
929,27,36,2019-12-27--2020-01-03,OUT WEST (feat. Young Thug),4597001,"JACKBOYS, Travis Scott",437907,6gi6y1xwmVszDWkUqab1qw,2019-12-27,82
930,174,4,2020-08-14--2020-08-21,Anaranjado,4575403,"Jowell & Randy, J Balvin",2919696,5iw28wvyHgj4ppOu5AdcEU,2020-07-16,66
931,111,11,2020-07-03--2020-07-10,Reggaetonera,4564331,Anuel AA,18306226,6yVkakCN460KOVol9ZazjH,2020-05-29,69
932,5,11,2020-05-29--2020-06-05,Sour Candy (with BLACKPINK),4556900,Lady Gaga,18585963,6R6ZoHTypt5lt68MWbzZXv,2020-05-28,70
933,113,4,2020-08-14--2020-08-21,Rags2Riches 2 (feat. Lil Baby),4547965,Rod Wave,2203386,40TPiJpvwGIyvPjJMDTKfy,2020-08-07,60
934,31,34,2020-01-03--2020-01-10,Bandit (with YoungBoy Never Broke Again),4514763,Juice WRLD,19102888,6Gg1gjgKi2AK4e0qzsR7sd,2019-10-04,81
935,117,16,2020-06-26--2020-07-03,PAM,4501441,"Justin Quiles, Daddy Yankee, El Alfa",2897862,0eeKDrQxjqNl5bX5VCHDcn,2020-05-01,73
936,43,2,2020-08-21--2020-08-28,Lemonade,11373347,"Internet Money, Gunna, Don Toliver, NAV",412466,02kDW379Yfd5PzW5A6vuGt,2020-08-14,82
937,145,1,2020-08-21--2020-08-28,Frühstück in Paris,5440253,"Capital Bra, Cro",4093115,1ddbNJwDjjmCYz1GFGYnsw,2020-09-17,56
938,22,6,2020-02-21--2020-02-28,ON,5391018,BTS,37151476,2QyuXBcV1LJ2rq01KhreMF,2020-02-21,77
939,106,4,2020-07-31--2020-08-07,My Oasis (feat. Burna Boy),4887204,Sam Smith,17097317,2KoHxhRyWxJzA0VafWd5Nk,2020-07-30,69
940,8,8,2020-07-10--2020-07-17,Life's A Mess (feat. Halsey),4883202,Juice WRLD,19102888,5wWAwzGp2OaaoIkwcz6wZs,2020-07-10,74
941,56,21,2020-04-24--2020-05-01,PORFA,4702117,"Feid, Justin Quiles",1251372,5PwAiSk3ufe0YwOHRFPHEG,2021-08-09,0
942,177,1,2020-08-21--2020-08-28,2012,4685894,"Bausa, Juju",961181,6bM4daGlfZHtKMQp8tEqVz,2020-08-21,62
943,11,5,2020-07-24--2020-07-31,august,4586236,Taylor Swift,42227614,3hUxzQpSfdDqwM3ZTFQY0K,2020-07-24,76
944,188,1,2020-08-21--2020-08-28,if i were u (with Lauv),4561189,blackbear,4272745,0CF1RH8dQKuK2lQPSQw2lZ,2020-08-19,64
945,37,35,2020-01-31--2020-02-07,Ballin' (with Roddy Ricch),4436934,Mustard,881797,3QzAOrNlsabgbMwlZt7TAY,2019-06-28,80
946,72,4,2020-06-19--2020-06-26,Stay Gold,4405338,BTS,37151476,3Ys2PYl1wyPKQIwyqhP9cQ,2020-07-14,73
947,186,10,2020-08-07--2020-08-14,I'm Yours,4391666,Jason Mraz,6167871,1EzrEOXmMH3G43AXT1y7pA,2008-05-12,80
948,136,32,2020-06-05--2020-06-12,Youngblood,4390823,5 Seconds of Summer,7744095,2iUXsYOEPhVqEBwsqP70rE,2018-06-15,80
949,8,5,2020-07-24--2020-07-31,the last great american dynasty,4389670,Taylor Swift,42227614,2Eeur20xVqfUoM3Q7EFPFt,2020-07-24,71
950,151,1,2020-08-14--2020-08-21,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],5254969,Dua Lipa,27167675,0pk1hxhJLBSZZ5RKBhcwOa,2020-08-13,62
951,10,4,2020-07-24--2020-07-31,my tears ricochet,5111416,Taylor Swift,42227614,1MgV7FIyNxIG7WzMRJV5HC,2020-07-24,71
